,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
3038,titles03/index.html.2603,tt0117437,Raja Hindustani (1996) ,raja hindustani,http://www.imdb.com/title/tt0117437/,6.1,3382.0,9900.0,1996.0,video.movie,9,0,0,0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3039,titles03/index.html.2605,tt0117496,Robinson Crusoe (1997) ,robinson crusoe,http://www.imdb.com/title/tt0117496/,5.9,7800.0,6300.0,1997.0,video.movie,0,0,10,16,37,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,titles03/index.html.2608,tt0117589,Sekrety i kłamstwa (1996) ,l gen und geheimnisse,http://www.imdb.com/title/tt0117589/,8.0,23198.0,8520.0,1996.0,video.movie,35,23,24,9,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,titles03/index.html.2610,tt0117731,Star Trek: Pierwszy kontakt (1996) ,star trek der erste kontakt,http://www.imdb.com/title/tt0117731/,7.6,83572.0,6660.0,1996.0,video.movie,4,12,54,134,264,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3042,titles03/index.html.2611,tt0117771,Bohaterowie (1996) ,zwei helden,http://www.imdb.com/title/tt0117771/,7.1,778.0,5400.0,1996.0,video.movie,4,0,0,0,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,titles03/index.html.2614,tt0117905,Historia pewnej przyjaźni (1996) ,hongkong love affair,http://www.imdb.com/title/tt0117905/,8.1,2450.0,7080.0,1996.0,video.movie,22,3,2,3,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3045,titles03/index.html.2615,tt0117913,Czas zabijania (1996) ,die jury,http://www.imdb.com/title/tt0117913/,7.4,76632.0,8940.0,1996.0,video.movie,6,9,46,305,229,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3046,titles03/index.html.2616,tt0117918,Tin Cup (1996) ,tin cup,http://www.imdb.com/title/tt0117918/,6.3,31310.0,8100.0,1996.0,video.movie,1,1,43,81,69,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3047,titles03/index.html.2618,tt0117965,Mroczne miasto (1996) ,der gro e stromausfall eine stadt im ausnahmezustand,http://www.imdb.com/title/tt0117965/,5.6,4242.0,5640.0,1996.0,video.movie,0,0,17,9,57,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3048,titles03/index.html.2619,tt0117998,Twister (1996) ,twister,http://www.imdb.com/title/tt0117998/,6.2,120592.0,6780.0,1996.0,video.movie,6,9,25,183,372,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,titles03/index.html.262,tt0031762,Tylko aniolowie maja skrzydla (1939) ,sos feuer an bord,http://www.imdb.com/title/tt0031762/,7.8,7012.0,7260.0,1939.0,video.movie,0,0,9,24,58,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,titles03/index.html.2621,tt0118111,Niezla sztuka (1996) ,wenn guffman kommt,http://www.imdb.com/title/tt0118111/,7.6,20573.0,5040.0,1996.0,video.movie,2,3,12,137,198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,titles03/index.html.2623,tt0118203,&quot;Century of Cinema&quot; Naamsaang-neuiseung (TV Episode 1998) ,yang and yin das spiel der geschlechter im chinesischen kino,http://www.imdb.com/title/tt0118203/,6.6,90.0,4800.0,1998.0,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,titles03/index.html.2628,tt0118583,Obcy: Przebudzenie (1997) ,alien die wiedergeburt,http://www.imdb.com/title/tt0118583/,6.3,127719.0,6540.0,1997.0,video.movie,5,14,107,174,622,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3058,titles03/index.html.263,tt0031796,The Phantom Creeps (1939) ,the phantom creeps,http://www.imdb.com/title/tt0031796/,4.5,541.0,15900.0,1939.0,video.movie,0,0,10,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3059,titles03/index.html.2630,tt0118635,Kwiecień (1998) ,aprile,http://www.imdb.com/title/tt0118635/,6.9,1849.0,4680.0,1998.0,video.movie,1,7,5,5,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,titles03/index.html.2631,tt0118655,Austin Powers: Agent specjalnej troski (1997) ,austin powers das sch rfste was ihre majest t zu bieten hat,http://www.imdb.com/title/tt0118655/,7.0,147662.0,5640.0,1997.0,video.movie,3,5,41,200,411,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3061,titles03/index.html.2632,tt0118688,Batman i Robin (1997) ,batman robin,http://www.imdb.com/title/tt0118688/,3.6,151296.0,7500.0,1997.0,video.movie,5,19,71,1050,951,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,titles03/index.html.2634,tt0118692,Piekna i bestia: Zaczarowane swieta (Video 1997) ,die sch ne und das biest weihnachtszauber video,http://www.imdb.com/title/tt0118692/,6.0,4291.0,4320.0,1997.0,video.movie,2,6,33,4,32,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,titles03/index.html.2636,tt0118714,Big Guns Talk: The Story of the Western (TV Movie 1997) ,big guns talk the story of the western tv movie,http://www.imdb.com/title/tt0118714/,7.2,67.0,5640.0,1997.0,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,titles03/index.html.2638,tt0118734,Zaćmienie (1997) ,the blackout,http://www.imdb.com/title/tt0118734/,5.2,1623.0,5880.0,1997.0,video.movie,3,0,15,8,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,titles03/index.html.264,tt0031885,Reguły gry (1939) ,die spielregel,http://www.imdb.com/title/tt0031885/,8.1,16599.0,6600.0,1939.0,video.movie,1,0,9,157,82,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,titles03/index.html.2642,tt0118819,Drżące ciało (1997) ,live flesh mit haut und haar,http://www.imdb.com/title/tt0118819/,7.5,19013.0,6180.0,1997.0,video.movie,8,9,22,44,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,titles03/index.html.2643,tt0118842,W pogoni za Amy (1997) ,chasing amy,http://www.imdb.com/title/tt0118842/,7.4,97329.0,6780.0,1997.0,video.movie,8,6,22,401,493,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3068,titles03/index.html.2644,tt0118845,Happy Together (1997) ,happy together,http://www.imdb.com/title/tt0118845/,7.8,11652.0,5760.0,1997.0,video.movie,7,12,18,116,64,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3069,titles03/index.html.2645,tt0118849,Dzieci niebios (1997) ,himmelskinder,http://www.imdb.com/title/tt0118849/,8.5,18278.0,5340.0,1997.0,video.movie,13,2,10,28,116,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,titles03/index.html.2647,tt0118884,Kontakt (1997) ,contact,http://www.imdb.com/title/tt0118884/,7.4,154288.0,9000.0,1997.0,video.movie,10,16,16,366,569,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3071,titles03/index.html.265,tt0031951,Son of Frankenstein (1939) ,frankensteins sohn,http://www.imdb.com/title/tt0031951/,7.2,4986.0,5940.0,1939.0,video.movie,0,0,10,57,96,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3072,titles03/index.html.2651,tt0118983,Dil To Pagal Hai (1997) ,mein herz spielt verr ckt,http://www.imdb.com/title/tt0118983/,7.1,8868.0,10740.0,1997.0,video.movie,7,0,14,74,30,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3073,titles03/index.html.2654,tt0119038,Kolacja dla palantów (1998) ,dinner f r spinner,http://www.imdb.com/title/tt0119038/,7.7,23638.0,4800.0,1998.0,video.movie,5,4,21,92,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,titles03/index.html.2655,tt0119051,Lekcja przetrwania (1997) ,auf messers schneide rivalen am abgrund,http://www.imdb.com/title/tt0119051/,6.9,45897.0,7020.0,1997.0,video.movie,0,0,33,44,167,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3075,titles03/index.html.2656,tt0119068,Ernest jedzie do Afryki (Video 1997) ,ernest in afrika,http://www.imdb.com/title/tt0119068/,4.7,1315.0,5400.0,1997.0,video.movie,0,0,2,0,13,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,titles03/index.html.2657,tt0119081,Ukryty wymiar (1997) ,event horizon am rande des universums,http://www.imdb.com/title/tt0119081/,6.7,88391.0,5760.0,1997.0,video.movie,1,1,58,384,814,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3077,titles03/index.html.2658,tt0119092,Twarz (1997) ,face abgerechnet wird zum schlu,http://www.imdb.com/title/tt0119092/,6.8,3192.0,6300.0,1997.0,video.movie,4,0,22,72,39,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3078,titles03/index.html.2659,tt0119094,Bez twarzy (1997) ,im k rper des feindes,http://www.imdb.com/title/tt0119094/,7.3,225432.0,8280.0,1997.0,video.movie,8,18,73,589,509,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3079,titles03/index.html.266,tt0031971,Dyliżans (1939) ,h llenfahrt nach santa f,http://www.imdb.com/title/tt0031971/,7.9,24484.0,5760.0,1939.0,video.movie,3,5,50,149,268,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3080,titles03/index.html.2660,tt0119114,Miłość kibica (1997) ,ballfieber,http://www.imdb.com/title/tt0119114/,6.7,7015.0,6120.0,1997.0,video.movie,0,0,12,8,65,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3081,titles03/index.html.2661,tt0119116,Piąty element (1997) ,das f nfte element,http://www.imdb.com/title/tt0119116/,7.6,262477.0,7560.0,1997.0,video.movie,7,18,29,1362,710,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3082,titles03/index.html.2662,tt0119164,Golo i wesolo (1997) ,ganz oder gar nicht,http://www.imdb.com/title/tt0119164/,7.2,71136.0,5460.0,1997.0,video.movie,34,26,37,453,170,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3083,titles03/index.html.2664,tt0119173,G.I. Jane (1997) ,die akte jane,http://www.imdb.com/title/tt0119173/,5.8,51385.0,7500.0,1997.0,video.movie,1,2,67,124,135,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,titles03/index.html.2667,tt0119207,"God Said, 'Ha!' (1998) ",god said ha,http://www.imdb.com/title/tt0119207/,7.1,838.0,5100.0,1998.0,video.movie,2,0,5,0,29,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,titles03/index.html.267,tt0032007,Tarzan znajduje syna (1939) ,tarzan und sein sohn,http://www.imdb.com/title/tt0032007/,7.0,2354.0,5280.0,1939.0,video.movie,0,0,2,0,17,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,titles03/index.html.2670,tt0119225,Klincz (1997) ,gridlock d voll drauf,http://www.imdb.com/title/tt0119225/,7.0,9864.0,5460.0,1997.0,video.movie,2,1,24,4,40,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,titles03/index.html.2671,tt0119229,Zabijanie na śniadanie (1997) ,ein mann ein mord,http://www.imdb.com/title/tt0119229/,7.4,63414.0,6420.0,1997.0,video.movie,2,4,57,206,278,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,titles03/index.html.2672,tt0119250,Hana-bi (1997) ,hana bi feuerblume,http://www.imdb.com/title/tt0119250/,7.9,18227.0,6180.0,1997.0,video.movie,22,16,14,32,105,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3089,titles03/index.html.2673,tt0119256,Ryzykant (1996) ,sydney,http://www.imdb.com/title/tt0119256/,7.3,21306.0,6120.0,1996.0,video.movie,1,6,12,199,128,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,titles03/index.html.2674,tt0119273,Heavy Metal 2000 (2000) ,heavy metal f a k k,http://www.imdb.com/title/tt0119273/,5.3,5140.0,5280.0,2000.0,video.movie,0,0,13,9,79,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,titles03/index.html.2675,tt0119280,Jej wysokosc pani Brown (1997) ,ihre majest t mrs brown,http://www.imdb.com/title/tt0119280/,7.3,9554.0,6300.0,1997.0,video.movie,13,15,17,304,64,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,titles03/index.html.2677,tt0119395,Szakal (1997) ,der schakal,http://www.imdb.com/title/tt0119395/,6.3,74121.0,7440.0,1997.0,video.movie,1,3,35,41,221,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,titles03/index.html.268,tt0032080,Union Pacific (1939) ,union pacific,http://www.imdb.com/title/tt0032080/,7.2,1306.0,8100.0,1939.0,video.movie,2,0,5,39,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3094,titles03/index.html.2680,tt0119468,Kolekcjoner (1997) ,denn zum k ssen sind sie da,http://www.imdb.com/title/tt0119468/,6.5,40706.0,6900.0,1997.0,video.movie,0,0,43,18,131,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3095,titles03/index.html.2683,tt0119567,Zaginiony świat: Jurassic Park (1997) ,vergessene welt jurassic park,http://www.imdb.com/title/tt0119567/,6.4,188727.0,7740.0,1997.0,video.movie,4,16,88,268,486,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3096,titles03/index.html.2685,tt0119654,Faceci w czerni (1997) ,men in black,http://www.imdb.com/title/tt0119654/,7.2,295461.0,5880.0,1997.0,video.movie,17,28,78,3292,269,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3097,titles03/index.html.2686,tt0119668,Północ w ogrodzie dobra i zła (1997) ,mitternacht im garten von gut und b se,http://www.imdb.com/title/tt0119668/,6.6,27556.0,9300.0,1997.0,video.movie,1,2,54,41,205,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3098,titles03/index.html.2687,tt0119675,Mutant (1997) ,mimic angriff der killerinsekten,http://www.imdb.com/title/tt0119675/,5.9,30283.0,6300.0,1997.0,video.movie,3,6,46,319,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3099,titles03/index.html.2688,tt0119695,KasaMowa (1997) ,money talks geld stinkt nicht,http://www.imdb.com/title/tt0119695/,6.1,19757.0,5820.0,1997.0,video.movie,0,0,51,26,38,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,titles03/index.html.2690,tt0119731,Morderstwo w Bialym Domu (1997) ,mord im wei en haus,http://www.imdb.com/title/tt0119731/,6.0,20198.0,6420.0,1997.0,video.movie,0,0,45,26,54,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,titles03/index.html.2693,tt0119848,Morska przygoda (1997) ,tango gef llig,http://www.imdb.com/title/tt0119848/,5.9,5004.0,6360.0,1997.0,video.movie,0,0,27,10,46,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3103,titles03/index.html.2694,tt0119861,Obca ziemia (1997) ,pardes,http://www.imdb.com/title/tt0119861/,7.0,5406.0,11460.0,1997.0,video.movie,3,0,0,0,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3105,titles03/index.html.2696,tt0119925,Wysłannik przyszłości (1997) ,postman,http://www.imdb.com/title/tt0119925/,5.9,46322.0,10620.0,1997.0,video.movie,6,5,42,116,363,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,titles03/index.html.2697,tt0119934,Przed metą (1998) ,without limits,http://www.imdb.com/title/tt0119934/,7.2,5168.0,7020.0,1998.0,video.movie,2,0,45,45,56,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3107,titles03/index.html.2698,tt0119937,Prefontaine (1997) ,steve prefontaine der langstreckenl ufer,http://www.imdb.com/title/tt0119937/,6.7,4514.0,6360.0,1997.0,video.movie,0,0,17,8,35,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3108,titles03/index.html.2699,tt0119978,Zaklinacz deszczu (1997) ,der regenmacher,http://www.imdb.com/title/tt0119978/,7.0,35858.0,8100.0,1997.0,video.movie,2,8,37,71,126,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3109,titles03/index.html.27,tt0013386,Malzenska karuzela (1923) ,merry go round,http://www.imdb.com/title/tt0013386/,6.8,174.0,6600.0,1923.0,video.movie,0,0,2,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,titles03/index.html.2700,tt0119987,Prawdziwa blondynka (1997) ,echt blond,http://www.imdb.com/title/tt0119987/,6.0,3280.0,6300.0,1997.0,video.movie,0,0,19,4,26,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3111,titles03/index.html.2701,tt0120008,Zabójczy uklad (1998) ,the replacement killers die ersatzkiller,http://www.imdb.com/title/tt0120008/,6.1,20880.0,5220.0,1998.0,video.movie,0,0,80,35,155,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,titles03/index.html.2702,tt0120070,Wybawca (1998) ,savior soldat der h lle,http://www.imdb.com/title/tt0120070/,7.3,7683.0,6180.0,1998.0,video.movie,2,0,23,25,116,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3113,titles03/index.html.2703,tt0120075,Zamek (TV Movie 1997) ,das schlo,http://www.imdb.com/title/tt0120075/,6.7,1692.0,7380.0,1997.0,video.movie,2,1,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3114,titles03/index.html.2704,tt0120082,Krzyk 2 (1997) ,scream,http://www.imdb.com/title/tt0120082/,6.0,100336.0,7200.0,1997.0,video.movie,5,8,83,328,471,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3115,titles03/index.html.2705,tt0120094,Selena (1997) ,selena ein amerikanischer traum,http://www.imdb.com/title/tt0120094/,6.6,15426.0,7620.0,1997.0,video.movie,8,5,27,160,148,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3116,titles03/index.html.2707,tt0120118,Psie łzy (1996) ,shiloh,http://www.imdb.com/title/tt0120118/,6.4,1669.0,5580.0,1996.0,video.movie,4,0,24,0,14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,titles03/index.html.2708,tt0120131,Król lew II: Czas Simby (Video 1998) ,der k nig der l wen simbas k nigreich video,http://www.imdb.com/title/tt0120131/,6.4,29465.0,4860.0,1998.0,video.movie,3,3,60,6,147,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,titles03/index.html.2709,tt0120184,Kula (1998) ,sphere die macht aus dem all,http://www.imdb.com/title/tt0120184/,6.0,64781.0,8040.0,1998.0,video.movie,0,0,61,71,264,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3119,titles03/index.html.271,tt0032181,Abe Lincoln in Illinois (1940) ,abe lincoln in illinois,http://www.imdb.com/title/tt0032181/,7.5,1116.0,6600.0,1940.0,video.movie,0,0,0,0,29,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,titles03/index.html.2710,tt0120188,Zloto pustyni (1999) ,three kings es ist sch n k nig zu sein,http://www.imdb.com/title/tt0120188/,7.2,117056.0,6840.0,1999.0,video.movie,10,13,120,811,546,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,titles03/index.html.2711,tt0120201,Żołnierze kosmosu (1997) ,starship troopers,http://www.imdb.com/title/tt0120201/,7.2,180733.0,7740.0,1997.0,video.movie,3,12,64,1001,1005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,titles03/index.html.2712,tt0120254,The Swan Princess: Escape from Castle Mountain (Video 1997) ,die schwanenprinzessin und das geheimnis des schlosses,http://www.imdb.com/title/tt0120254/,5.6,1765.0,4260.0,1997.0,video.movie,0,0,14,0,8,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,titles03/index.html.2713,tt0120265,Smak wiśni (1997) ,der geschmack der kirsche,http://www.imdb.com/title/tt0120265/,7.7,10679.0,5700.0,1997.0,video.movie,3,2,7,68,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,titles03/index.html.2714,tt0120324,Prosty plan (1998) ,ein einfacher plan,http://www.imdb.com/title/tt0120324/,7.6,42960.0,7260.0,1998.0,video.movie,17,14,28,129,406,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3125,titles03/index.html.2715,tt0120338,Titanic (1997) ,titanic,http://www.imdb.com/title/tt0120338/,7.7,568769.0,11640.0,1997.0,video.movie,86,51,197,5208,2450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3126,titles03/index.html.2716,tt0120347,Jutro nie umiera nigdy (1997) ,james bond der morgen stirbt nie,http://www.imdb.com/title/tt0120347/,6.4,117640.0,7140.0,1997.0,video.movie,6,8,78,283,308,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,titles03/index.html.2719,tt0120490,Aleja Snajperów (1997) ,welcome to sarajevo,http://www.imdb.com/title/tt0120490/,6.9,4946.0,6180.0,1997.0,video.movie,1,2,22,29,55,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3128,titles03/index.html.272,tt0032330,Cherokee Strip (1940) ,cherokee strip,http://www.imdb.com/title/tt0032330/,6.7,23.0,5160.0,1940.0,video.movie,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3129,titles03/index.html.2720,tt0120512,Dzika Ameryka (1997) ,wild america,http://www.imdb.com/title/tt0120512/,6.2,4599.0,6360.0,1997.0,video.movie,1,0,17,5,32,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,titles03/index.html.2722,tt0120522,Zimowy sen (1997) ,winterschl fer,http://www.imdb.com/title/tt0120522/,7.3,3599.0,7320.0,1997.0,video.movie,8,9,9,3,48,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3131,titles03/index.html.2723,tt0120524,Wladca zyczen (1997) ,wishmaster,http://www.imdb.com/title/tt0120524/,5.7,12896.0,5400.0,1997.0,video.movie,0,0,23,75,146,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,titles03/index.html.2724,tt0120533,Celebrity (1998) ,celebrity sch n reich ber hmt,http://www.imdb.com/title/tt0120533/,6.3,17142.0,6780.0,1998.0,video.movie,0,0,26,5,154,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,titles03/index.html.2725,tt0120540,Yes Boss (1997) ,yes boss,http://www.imdb.com/title/tt0120540/,6.9,5987.0,9780.0,1997.0,video.movie,1,4,3,16,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
